                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    105,                0.19214,                0.29481,                0.14929,                0.85371,                0.99792,                0.97746,                0.98465,                0.98135,                0.99792,                0.97746,                0.98465,                0.97754,                0.09451,                0.28602,                0.09689,                0.78426,             0.00037693,             0.00037693,             0.00037693
                    106,                0.19189,                0.30089,                0.15102,                0.85263,                0.99856,                0.97746,                0.98367,                0.98112,                0.99856,                0.97746,                0.98367,                0.97798,                 0.0943,                0.29534,                0.08925,                0.78222,             0.00037312,             0.00037312,             0.00037312
                    107,                 0.1878,                0.28743,                0.14868,                0.85066,                0.99793,                0.97746,                0.98177,                0.97691,                0.99793,                0.97746,                0.98177,                0.97098,                 0.0987,                 0.3129,                0.09922,                0.78683,             0.00036931,             0.00036931,             0.00036931
                    108,                0.18804,                0.29072,                0.15316,                0.85137,                0.99841,                0.97746,                0.98303,                0.97796,                0.99841,                0.97746,                0.98303,                0.97433,                0.09508,                0.28562,                0.09407,                0.78295,             0.00036551,             0.00036551,             0.00036551
                    109,                0.18847,                0.29902,                0.14866,                0.84957,                0.99411,                0.97746,                0.98291,                0.97986,                0.99411,                0.97746,                0.98291,                0.97646,                0.10328,                0.29564,                0.10399,                0.78798,              0.0003617,              0.0003617,              0.0003617
                    110,                0.18609,                 0.3139,                0.14827,                0.85325,                0.99883,                0.97746,                0.98493,                0.97953,                0.99883,                0.97746,                0.98493,                0.97367,                0.08942,                0.20898,                 0.0916,                0.78267,             0.00035789,             0.00035789,             0.00035789
                    111,                0.18585,                0.29382,                0.14533,                0.85226,                0.99768,                0.97746,                0.98351,                0.97794,                0.99768,                0.97746,                0.98351,                0.97356,                  0.104,                0.28867,                0.09583,                0.78834,             0.00035409,             0.00035409,             0.00035409
                    112,                0.18983,                0.32513,                0.14689,                0.85455,                0.99845,                0.97746,                0.98431,                 0.9805,                0.99845,                0.97746,                0.98431,                0.97533,                 0.0907,                0.20568,                0.08838,                0.78515,             0.00035028,             0.00035028,             0.00035028
                    113,                0.18444,                0.30415,                0.14591,                0.84863,                0.99859,                0.97746,                0.98508,                0.98137,                0.99859,                0.97746,                0.98508,                0.97503,                0.09967,                0.25603,                0.09185,                0.78394,             0.00034647,             0.00034647,             0.00034647
                    114,                0.18869,                0.28696,                0.14575,                0.84953,                0.99907,                0.97746,                0.98445,                0.98016,                0.99907,                0.97746,                0.98445,                0.97281,                0.09166,                0.26642,                0.08813,                0.78275,             0.00034267,             0.00034267,             0.00034267
                    115,                0.18714,                0.29618,                0.14588,                0.85126,                0.99755,                0.97746,                 0.9837,                0.97813,                0.99755,                0.97746,                 0.9837,                0.97419,                0.09683,                0.29297,                0.09031,                0.78465,             0.00033886,             0.00033886,             0.00033886
                    116,                0.18663,                0.30591,                0.14678,                0.85225,                0.99825,                0.97746,                0.98342,                0.97869,                0.99825,                0.97746,                0.98342,                0.97533,                0.08947,                0.28381,                0.08279,                0.78179,             0.00033505,             0.00033505,             0.00033505
                    117,                0.18389,                0.29131,                0.14751,                0.84856,                0.99755,                0.97746,                0.98246,                0.97671,                0.99755,                0.97746,                0.98246,                0.97182,                 0.0903,                0.25751,                0.08727,                 0.7814,             0.00033125,             0.00033125,             0.00033125
                    118,                0.18152,                 0.2831,                0.14211,                0.84986,                0.99785,                0.97746,                0.98395,                0.97867,                0.99785,                0.97746,                0.98395,                0.97338,                0.09037,                0.27527,                0.08284,                0.78289,             0.00032744,             0.00032744,             0.00032744
                    119,                0.17987,                0.27365,                0.14099,                0.85192,                 0.9982,                0.97746,                0.98359,                0.98082,                 0.9982,                0.97746,                0.98359,                0.97517,                0.08917,                0.28997,                0.08554,                0.78231,             0.00032363,             0.00032363,             0.00032363
                    120,                0.18541,                0.30821,                0.14362,                0.85096,                0.99777,                0.97746,                0.98197,                0.97965,                0.99777,                0.97746,                0.98197,                  0.975,                0.09156,                0.26538,                0.08726,                0.78308,             0.00031983,             0.00031983,             0.00031983
                    121,                0.18479,                0.30061,                 0.1447,                0.85512,                  0.998,                0.97746,                0.98342,                0.98088,                  0.998,                0.97746,                0.98342,                0.97497,                0.09376,                0.30769,                0.08698,                0.78388,             0.00031602,             0.00031602,             0.00031602
                    122,                0.17918,                0.28261,                0.13881,                0.84626,                0.99766,                0.97746,                0.98117,                0.97781,                0.99766,                0.97746,                0.98117,                 0.9752,                0.09102,                0.28736,                0.08584,                 0.7815,             0.00031221,             0.00031221,             0.00031221
                    123,                0.18011,                 0.2892,                0.13564,                0.84955,                0.99783,                0.97746,                0.97977,                0.97652,                0.99783,                0.97746,                0.97977,                0.97313,                0.09215,                0.31829,                0.09245,                 0.7831,             0.00030841,             0.00030841,             0.00030841
                    124,                0.18365,                0.28885,                 0.1406,                0.84951,                0.99892,                0.97746,                0.98425,                0.98112,                0.99892,                0.97746,                0.98425,                 0.9779,                0.08537,                 0.3137,                  0.086,                0.78164,              0.0003046,              0.0003046,              0.0003046
                    125,                 0.1805,                 0.2779,                0.14059,                0.84809,                0.99817,                0.97746,                0.98362,                0.97796,                0.99817,                0.97746,                0.98362,                0.97442,                0.09255,                 0.2795,                 0.0887,                0.78427,             0.00030079,             0.00030079,             0.00030079
                    126,                0.18056,                0.30034,                0.14051,                0.85059,                0.99834,                0.97746,                0.98282,                0.98015,                0.99834,                0.97746,                0.98282,                0.97486,                0.09315,                0.31525,                0.08993,                0.78246,             0.00029699,             0.00029699,             0.00029699
                    127,                0.17658,                0.27075,                0.13907,                0.84728,                0.99775,                0.97746,                0.98428,                0.98048,                0.99775,                0.97746,                0.98428,                0.97524,                0.08704,                0.28791,                 0.0831,                0.77969,             0.00029318,             0.00029318,             0.00029318
                    128,                0.17342,                0.28901,                0.13559,                0.84777,                  0.998,                0.97746,                  0.984,                0.98081,                  0.998,                0.97746,                  0.984,                0.97622,                0.08902,                0.26551,                0.08521,                 0.7799,             0.00028937,             0.00028937,             0.00028937
                    129,                0.17533,                0.27611,                 0.1348,                0.84743,                0.99891,                0.97746,                0.98395,                0.98163,                0.99891,                0.97746,                0.98395,                0.97618,                0.08503,                0.27622,                0.07956,                0.77868,             0.00028557,             0.00028557,             0.00028557
                    130,                0.17625,                 0.2869,                0.13346,                0.85024,                0.99827,                0.97746,                0.98446,                 0.9817,                0.99827,                0.97746,                0.98446,                 0.9762,                0.09195,                0.32413,                0.08654,                0.78221,             0.00028176,             0.00028176,             0.00028176
                    131,                0.17537,                0.28268,                0.13748,                0.84725,                0.99927,                0.97746,                0.98536,                0.97988,                0.99927,                0.97746,                0.98536,                0.97718,                0.08713,                0.24117,                0.08389,                0.78131,             0.00027796,             0.00027796,             0.00027796
                    132,                0.17913,                0.29155,                0.13619,                0.84997,                0.99796,                0.97746,                0.98404,                0.97837,                0.99796,                0.97746,                0.98404,                 0.9741,                0.08828,                0.24616,                0.08582,                0.78201,             0.00027415,             0.00027415,             0.00027415
                    133,                0.17187,                0.26983,                 0.1329,                0.84754,                0.99824,                0.97746,                0.98304,                0.97977,                0.99824,                0.97746,                0.98304,                0.97614,                0.08318,                0.32659,                0.08324,                0.77846,             0.00027034,             0.00027034,             0.00027034
                    134,                0.16864,                0.28001,                0.13077,                0.84326,                0.99789,                0.97746,                0.98369,                0.97884,                0.99789,                0.97746,                0.98369,                0.97548,                0.08327,                0.28359,                0.07988,                0.77928,             0.00026654,             0.00026654,             0.00026654
                    135,                0.17534,                 0.2877,                0.13562,                0.84733,                0.99777,                0.97746,                0.98316,                0.97951,                0.99777,                0.97746,                0.98316,                0.97639,                0.08652,                 0.3199,                0.08747,                0.78042,             0.00026273,             0.00026273,             0.00026273
                    136,                0.17398,                0.28976,                0.13318,                0.85171,                0.99744,                0.97746,                0.98072,                0.97572,                0.99744,                0.97746,                0.98072,                0.97233,                 0.0878,                0.29692,                 0.0851,                0.78188,             0.00025892,             0.00025892,             0.00025892
                    137,                0.17521,                0.27142,                0.13514,                0.85305,                0.99735,                0.97746,                0.98302,                 0.9765,                0.99735,                0.97746,                0.98302,                0.97184,                0.08383,                0.33335,                0.07788,                0.77959,             0.00025512,             0.00025512,             0.00025512
                    138,                0.17129,                0.26519,                0.13268,                0.84606,                0.99733,                0.97746,                0.98227,                0.97878,                0.99733,                0.97746,                0.98227,                0.97336,                0.08326,                0.33528,                 0.0774,                0.77885,             0.00025131,             0.00025131,             0.00025131
                    139,                0.16963,                0.27104,                0.13178,                0.84495,                0.99744,                0.97746,                0.98305,                 0.9801,                0.99744,                0.97746,                0.98305,                0.97532,                0.09021,                0.34742,                0.08343,                0.78194,              0.0002475,              0.0002475,              0.0002475
                    140,                0.17082,                0.26701,                0.13046,                 0.8484,                0.99819,                0.97746,                 0.9848,                0.98046,                0.99819,                0.97746,                 0.9848,                 0.9744,                0.08504,                0.34553,                0.07967,                0.78216,              0.0002437,              0.0002437,              0.0002437
                    141,                0.16585,                0.27143,                0.12876,                0.84705,                0.99811,                0.97746,                0.98392,                0.97852,                0.99811,                0.97746,                0.98392,                0.97397,                 0.0905,                0.31633,                0.08487,                0.78211,             0.00023989,             0.00023989,             0.00023989
                    142,                0.17139,                0.27378,                0.13116,                0.84884,                0.99939,                0.97746,                0.98536,                 0.9822,                0.99939,                0.97746,                0.98536,                0.97692,                0.08158,                 0.3197,                0.07827,                0.77871,             0.00023608,             0.00023608,             0.00023608
                    143,                0.16553,                0.28099,                0.12848,                0.84649,                0.99796,                0.97746,                0.98334,                0.98017,                0.99796,                0.97746,                0.98334,                0.97759,                0.08475,                0.33626,                0.08069,                0.77964,             0.00023228,             0.00023228,             0.00023228
                    144,                0.16468,                0.26623,                0.12464,                0.84825,                0.99788,                0.97746,                0.98279,                0.97963,                0.99788,                0.97746,                0.98279,                0.97482,                0.08383,                0.30353,                0.08296,                0.78036,             0.00022847,             0.00022847,             0.00022847
                    145,                0.16641,                0.27076,                0.12498,                 0.8474,                0.99806,                0.97746,                0.98305,                0.98011,                0.99806,                0.97746,                0.98305,                0.97537,                0.08555,                0.30819,                0.07567,                0.78056,             0.00022466,             0.00022466,             0.00022466
                    146,                0.16945,                0.26703,                0.12998,                0.85197,                0.99817,                0.97746,                  0.983,                0.97934,                0.99817,                0.97746,                  0.983,                0.97394,                0.08643,                0.33423,                0.08059,                0.78142,             0.00022086,             0.00022086,             0.00022086
                    147,                0.16261,                0.25343,                0.12539,                 0.8471,                0.99882,                0.97746,                0.98519,                0.98203,                0.99882,                0.97746,                0.98519,                0.97797,                0.08208,                0.31291,                0.07763,                0.77967,             0.00021705,             0.00021705,             0.00021705
                    148,                0.16783,                0.27215,                0.12595,                0.84597,                0.99911,                0.97746,                0.98445,                 0.9815,                0.99911,                0.97746,                0.98445,                0.97784,                0.07936,                0.32477,                0.07563,                0.77966,             0.00021324,             0.00021324,             0.00021324
                    149,                 0.1669,                0.26994,                0.12523,                 0.8486,                0.99911,                0.97746,                0.98245,                0.97866,                0.99911,                0.97746,                0.98245,                0.97529,                 0.0784,                0.32899,                0.07424,                0.78069,             0.00020944,             0.00020944,             0.00020944
                    150,                0.16796,                0.27266,                0.12485,                0.84712,                0.99965,                0.97746,                0.98504,                0.98165,                0.99965,                0.97746,                0.98504,                 0.9776,                0.08016,                0.31169,                0.07116,                0.78038,             0.00020563,             0.00020563,             0.00020563
                    151,                0.16763,                0.26937,                0.12745,                0.84657,                0.99915,                0.97746,                0.98397,                 0.9808,                0.99915,                0.97746,                0.98397,                0.97625,                0.08315,                0.32766,                0.07739,                0.78167,             0.00020182,             0.00020182,             0.00020182
                    152,                0.17272,                0.25763,                0.12809,                0.85216,                0.99821,                0.97746,                0.98409,                0.98155,                0.99821,                0.97746,                0.98409,                 0.9775,                0.08207,                0.33074,                0.07871,                0.78108,             0.00019802,             0.00019802,             0.00019802
                    153,                0.16441,                0.27208,                0.12545,                0.84595,                0.99838,                0.97746,                0.98385,                 0.9809,                0.99838,                0.97746,                0.98385,                0.97708,                0.07963,                 0.3082,                0.07469,                0.78115,             0.00019421,             0.00019421,             0.00019421
                    154,                0.16281,                0.26702,                0.12686,                0.84875,                0.99895,                0.97746,                 0.9835,                0.97905,                0.99895,                0.97746,                 0.9835,                0.97593,                0.08031,                0.28897,                0.07313,                0.78071,              0.0001904,              0.0001904,              0.0001904
                    155,                0.16599,                 0.2893,                0.12574,                0.84492,                0.99861,                0.97746,                 0.9843,                0.98135,                0.99861,                0.97746,                 0.9843,                0.97661,                0.08037,                0.28944,                0.07454,                0.77972,              0.0001866,              0.0001866,              0.0001866
                    156,                0.16727,                0.25875,                0.12425,                0.84777,                0.99882,                0.97746,                 0.9816,                0.97866,                0.99882,                0.97746,                 0.9816,                0.97294,                 0.0815,                 0.3078,                0.07457,                0.78166,             0.00018279,             0.00018279,             0.00018279
                    157,                0.15858,                0.24537,                0.12134,                0.84541,                0.99881,                0.97746,                0.98192,                0.97707,                0.99881,                0.97746,                0.98192,                0.97192,                0.07928,                0.31291,                0.07143,                0.78023,             0.00017898,             0.00017898,             0.00017898
                    158,                 0.1675,                   0.26,                0.12398,                0.85133,                0.99867,                0.97746,                0.98314,                   0.98,                0.99867,                0.97746,                0.98314,                 0.9742,                 0.0804,                0.32047,                0.07703,                0.78093,             0.00017518,             0.00017518,             0.00017518
                    159,                0.15896,                0.24926,                0.12355,                0.84515,                0.99884,                0.97746,                  0.983,                0.98026,                0.99884,                0.97746,                  0.983,                0.97484,                  0.082,                0.33561,                0.07807,                0.78173,             0.00017137,             0.00017137,             0.00017137
                    160,                0.16447,                0.26225,                0.12243,                0.84773,                0.99863,                0.97746,                 0.9838,                0.98041,                0.99863,                0.97746,                 0.9838,                0.97473,                0.07856,                0.36147,                0.07154,                0.77967,             0.00016757,             0.00016757,             0.00016757
                    161,                0.15935,                0.25909,                0.11895,                0.84388,                0.99867,                0.97746,                0.98491,                0.98027,                0.99867,                0.97746,                0.98491,                0.97473,                0.07717,                0.33109,                0.07179,                0.78078,             0.00016376,             0.00016376,             0.00016376
                    162,                0.15905,                0.25976,                0.12222,                0.84397,                0.99791,                0.97746,                0.98357,                0.98062,                0.99791,                0.97746,                0.98357,                0.97496,                0.07864,                0.35494,                0.07635,                0.77965,             0.00015995,             0.00015995,             0.00015995
                    163,                0.15828,                0.25251,                0.11808,                0.84556,                0.99784,                0.97746,                0.98238,                0.97876,                0.99784,                0.97746,                0.98238,                0.97249,                0.08306,                 0.3547,                0.07693,                0.78121,             0.00015615,             0.00015615,             0.00015615
                    164,                0.16034,                 0.2674,                0.12204,                0.85056,                0.99895,                0.97746,                 0.9835,                0.97972,                0.99895,                0.97746,                 0.9835,                0.97602,                0.08519,                0.38646,                0.07655,                0.78124,             0.00015234,             0.00015234,             0.00015234
                    165,                0.16579,                0.26733,                 0.1214,                0.84942,                0.99853,                0.97746,                0.98367,                0.97966,                0.99853,                0.97746,                0.98367,                0.97609,                0.08097,                0.35706,                0.07743,                0.78043,             0.00014853,             0.00014853,             0.00014853
                    166,                0.15879,                0.25218,                 0.1218,                0.84715,                0.99828,                0.97746,                0.98334,                0.97764,                0.99828,                0.97746,                0.98334,                0.97355,                 0.0798,                0.35603,                0.07388,                0.77953,             0.00014473,             0.00014473,             0.00014473
                    167,                0.16081,                0.24913,                 0.1212,                0.84457,                0.99829,                0.97746,                0.98339,                0.98045,                0.99829,                0.97746,                0.98339,                0.97663,                0.07744,                0.33976,                 0.0698,                0.77788,             0.00014092,             0.00014092,             0.00014092
                    168,                0.16416,                0.26261,                0.12304,                0.84788,                0.99879,                0.97746,                0.98367,                 0.9805,                0.99879,                0.97746,                0.98367,                0.97694,                0.07466,                0.32054,                0.07119,                0.77832,             0.00013711,             0.00013711,             0.00013711
                    169,                0.15535,                0.24805,                0.11659,                0.84323,                0.99835,                0.97746,                0.98504,                0.98166,                0.99835,                0.97746,                0.98504,                0.97813,                 0.0758,                0.32106,                0.07262,                0.77861,             0.00013331,             0.00013331,             0.00013331
                    170,                0.15692,                0.25487,                0.11947,                0.84609,                0.99876,                0.97746,                0.98327,                 0.9801,                0.99876,                0.97746,                0.98327,                0.97628,                0.07531,                0.33485,                0.07211,                0.77856,              0.0001295,              0.0001295,              0.0001295
                    171,                0.15938,                0.25867,                0.11905,                0.84872,                0.99846,                0.97746,                 0.9835,                0.98074,                0.99846,                0.97746,                 0.9835,                0.97785,                0.07605,                0.32352,                0.07205,                0.77886,             0.00012569,             0.00012569,             0.00012569
                    172,                0.15697,                 0.2365,                0.11541,                0.84521,                0.99929,                0.97746,                0.98385,                 0.9813,                0.99929,                0.97746,                0.98385,                0.97798,                0.07556,                0.33785,                0.07067,                0.77891,             0.00012189,             0.00012189,             0.00012189
                    173,                 0.1582,                0.24331,                0.11992,                0.84554,                  0.999,                0.97746,                0.98296,                0.98019,                  0.999,                0.97746,                0.98296,                0.97557,                0.07794,                0.34253,                0.07246,                0.77934,             0.00011808,             0.00011808,             0.00011808
                    174,                0.15377,                0.25392,                0.11604,                0.84852,                0.99926,                0.97746,                 0.9835,                0.98074,                0.99926,                0.97746,                 0.9835,                0.97767,                0.07679,                0.35295,                0.07145,                0.77927,             0.00011427,             0.00011427,             0.00011427
                    175,                0.15592,                0.25159,                0.11656,                 0.8431,                0.99871,                0.97746,                0.98318,                0.98024,                0.99871,                0.97746,                0.98318,                 0.9753,                0.07525,                0.36747,                0.07117,                0.77885,             0.00011047,             0.00011047,             0.00011047
                    176,                0.15528,                0.25938,                0.11386,                0.84812,                0.99909,                0.97746,                0.98335,                0.98059,                0.99909,                0.97746,                0.98335,                0.97642,                0.07557,                0.33235,                0.06961,                 0.7792,             0.00010666,             0.00010666,             0.00010666
                    177,                0.15764,                0.24154,                0.11617,                0.84326,                 0.9986,                0.97746,                0.98191,                0.97852,                 0.9986,                0.97746,                0.98191,                0.97394,                0.07742,                0.32846,                0.07403,                0.77997,             0.00010285,             0.00010285,             0.00010285
